timestamp,pixel_x,pixel_y,world_x_m,world_y_m,elapsed_time
1783179884.345136,1301,521,1.0565032976615345,-0.07566291154171834,26.914428234100342
1783179884.414049,1301,522,1.0560222592625121,-0.07318228195607895,26.983341217041016
1783179884.4874063,1301,523,1.0554216415220532,-0.06984791122281968,27.05669856071472
1783179884.564878,1301,525,1.056810757765185,-0.06576617162768009,27.134170293807983
1783179884.6419988,1302,525,1.057344327004161,-0.06400165065847493,27.211291074752808
1783179884.7083855,1302,526,1.059060561750536,-0.06103455715998552,27.27767777442932
1783179884.7842774,1302,527,1.0575284662692985,-0.05835722550940289,27.353569746017456
1783179884.8577995,1302,529,1.0574024851612147,-0.053208386044620117,27.42709183692932
1783179884.9193048,1301,530,1.0564470251492049,-0.05131050692762755,27.48859715461731
1783179884.9930525,1302,530,1.0579519166087872,-0.050039402429083404,27.562344789505005
1783179885.0595386,1302,532,1.058489836565887,-0.0457788504529098,27.628830909729004
1783179885.1322186,1302,532,1.0595107453133672,-0.043880888000109794,27.701510906219482
1783179885.2118864,1302,534,1.0595382763086594,-0.03817193940214548,27.78117871284485
1783179885.2853673,1303,535,1.060788297499478,-0.03612313425529464,27.85465955734253
1783179885.3628438,1302,537,1.0592629928251949,-0.03218130334822243,27.932136058807373
1783179885.4359803,1302,538,1.0593366230536618,-0.029389102715170173,28.00527262687683
1783179885.512217,1302,539,1.0578250898086647,-0.026381637245245122,28.081509351730347
1783179885.5908728,1302,540,1.0595145435761062,-0.0222039339345169,28.160165071487427
1783179885.6559367,1302,542,1.0602405319367523,-0.017880583899714978,28.225229024887085
1783179885.7184932,1302,542,1.0599780088672968,-0.016040400376614573,28.287785530090332
1783179885.7891803,1302,543,1.0600972053400233,-0.014230505575218185,28.3584725856781
1783179885.862276,1302,544,1.0602746036140431,-0.011679530227469665,28.431568384170532
1783179885.9241443,1302,546,1.0604460783647773,-0.00693402826840918,28.493436574935913
1783179885.987145,1303,547,1.0617892243356228,-0.0023467932857595387,28.556437253952026
1783179886.068984,1303,548,1.0620570686782904,-0.00024847125561044394,28.63827633857727
1783179886.131436,1303,549,1.0617050265542056,0.0016681848294421379,28.70072841644287
1783179886.1971495,1303,550,1.0621932048493556,0.003936051476738405,28.766441822052002
1783179886.2694046,1303,551,1.0623858770516328,0.00929718235234908,28.83869695663452
1783179886.3308318,1303,552,1.0624028725591015,0.011386825774011377,28.900124073028564
1783179886.412134,1303,553,1.0614621005268585,0.013661472261007338,28.981426239013672
1783179886.477575,1303,555,1.0622992151178423,0.018020194235214594,29.04686737060547
1783179886.545111,1303,556,1.0637263368416143,0.022785518965434473,29.114403247833252
1783179886.6078403,1303,557,1.0637144690958784,0.02539350521575762,29.177132606506348
1783179886.6759963,1303,558,1.0626265368871908,0.02814169826633031,29.245288610458374
1783179886.7546768,1303,559,1.063207889523047,0.029445429927365145,29.32396912574768
1783179886.8285656,1303,560,1.0616652771612667,0.03420908238982366,29.397857904434204
1783179886.9056523,1303,561,1.0626452347248951,0.03669396607376963,29.474944591522217
1783179886.9793615,1303,563,1.063405609147272,0.04208998673916273,29.548653841018677
1783179887.0530677,1303,564,1.0627733430653432,0.04403981561751197,29.62235999107361
1783179887.1314075,1303,565,1.063413699864956,0.048086611830291615,29.70069980621338
1783179887.1945922,1303,566,1.0639359240733046,0.05029069256576697,29.76388454437256
1783179887.2605066,1304,567,1.0649526216770724,0.05281808980866571,29.829798936843872
1783179887.3241825,1304,569,1.065362661415984,0.057211343583386365,29.893474817276
1783179887.38859,1304,569,1.0654978284270769,0.05723320036466752,29.957882404327393
1783179887.4524057,1304,569,1.066132401348698,0.05716129138786677,30.021697998046875
1783179887.523538,1304,568,1.0655266989642562,0.05601925735051659,30.092830419540405
1783179887.6028867,1304,568,1.0655935404189154,0.056139972470175076,30.172178983688354
1783179887.6657124,1304,569,1.0658416674899547,0.05743732988706471,30.235004663467407
1783179887.7287865,1304,569,1.0658416674899547,0.05743732988706471,30.298078775405884
1783179887.8018587,1304,569,1.065916233147234,0.05729838194375174,30.371150970458984
1783179887.8689365,1304,568,1.0655463628100288,0.05679238696926213,30.438228845596313
1783179887.9412978,1304,568,1.0655463628100288,0.05679238696926213,30.510590076446533
1783179888.0215027,1304,568,1.0656667684296794,0.05680613263367229,30.590795040130615
1783179888.0999117,1304,570,1.0645422881663955,0.06033455062428286,30.669203996658325
1783179888.1749232,1304,571,1.0651907120467834,0.06463760076671386,30.744215488433838
1783179888.2543335,1304,573,1.065004335530249,0.07000275375185588,30.823625802993774
1783179888.3179963,1303,575,1.0636068341540441,0.07433124744518285,30.887288570404053
1783179888.3839025,1304,575,1.06603885572176,0.07521247821124522,30.953194856643677
1783179888.4494004,1304,577,1.0658054961222985,0.07948314712618353,31.0186927318573
1783179888.5233042,1304,578,1.0670164281534,0.08202743183341484,31.092596530914307
1783179888.6016433,1304,578,1.0661004969767296,0.0846039717900466,31.17093563079834
